,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,25,3,4,84,23,61,78
0,2,Liverpool,33,17,16,23,7,3,73,23,50,76
3,3,Arsenal,32,15,17,20,6,6,69,42,27,66
2,4,Spurs,32,17,15,21,1,10,59,37,22,64
5,5,Chelsea,32,16,16,18,7,7,53,35,18,61
4,6,Man Utd,32,17,15,18,7,7,60,43,17,61
6,7,Wolves,33,16,17,13,8,12,45,43,2,47
8,8,West Ham,32,15,17,13,6,13,43,47,-4,45
9,9,Leicester,33,17,16,13,5,15,42,45,-3,44
7,10,Watford,32,17,15,12,7,13,44,48,-4,43
11,11,Bournemouth,33,16,17,12,5,16,45,57,-12,41
10,12,Everton,32,16,16,11,7,14,44,44,0,40
13,13,Crystal Palace,32,16,16,10,7,15,41,42,-1,37
14,14,Brighton,32,16,16,10,7,15,37,45,-8,37
15,15,Southampton,33,17,16,9,9,15,40,57,-17,36
12,16,Newcastle,32,16,16,9,8,15,31,42,-11,35
16,17,Burnley,33,17,16,9,6,18,38,63,-25,33
17,18,Cardiff,33,16,17,8,6,19,28,61,-33,30
19,19,Huddersfield,33,16,17,4,6,23,21,59,-38,18
18,20,Fulham,32,16,16,4,6,22,31,72,-41,18
