,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,31,15,16,25,2,4,81,22,59,77
0,2,Liverpool,31,16,15,23,7,1,70,18,52,76
3,3,Arsenal,31,15,16,19,6,6,65,40,25,63
2,4,Spurs,30,16,14,20,1,9,57,32,25,61
4,5,Man Utd,31,16,15,18,7,6,60,41,19,61
5,6,Chelsea,31,15,16,17,6,8,50,35,15,57
6,7,Wolves,32,16,16,13,8,11,40,38,2,47
8,8,West Ham,32,15,17,13,6,13,43,47,-4,45
9,9,Leicester,32,16,16,13,5,14,42,43,-1,44
7,10,Watford,32,17,15,12,7,13,43,47,-4,43
10,11,Everton,32,16,16,11,7,14,44,44,0,40
14,12,Brighton,32,16,16,11,7,14,37,44,-7,40
11,13,Bournemouth,32,16,16,11,5,16,43,58,-15,38
13,14,Crystal Palace,31,15,16,10,6,15,39,41,-2,36
12,15,Newcastle,31,15,16,9,8,14,31,40,-9,35
15,16,Southampton,32,17,15,8,10,14,36,51,-15,34
16,17,Burnley,32,16,16,8,6,18,35,60,-25,30
17,18,Cardiff,31,15,16,8,4,19,28,59,-31,28
18,19,Fulham,32,16,16,4,5,23,30,72,-42,17
19,20,Huddersfield,32,16,16,3,5,24,18,60,-42,14
