,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,32,16,16,24,7,1,73,19,54,79
1,2,Man City,31,15,16,25,2,4,81,22,59,77
3,3,Arsenal,32,15,17,19,7,6,65,40,25,64
2,4,Spurs,32,17,15,20,2,10,58,35,23,62
4,5,Man Utd,32,17,15,18,7,7,61,44,17,61
5,6,Chelsea,32,16,16,17,7,8,51,36,15,58
6,7,Wolves,33,16,17,14,8,11,43,39,4,50
8,8,West Ham,32,15,17,13,6,13,43,47,-4,45
9,9,Leicester,32,16,16,13,5,14,42,43,-1,44
7,10,Watford,32,17,15,12,7,13,43,47,-4,43
10,11,Everton,32,16,16,11,7,14,44,44,0,40
14,12,Brighton,32,16,16,11,7,14,37,44,-7,40
11,13,Bournemouth,32,16,16,11,5,16,43,58,-15,38
13,14,Crystal Palace,32,16,16,10,7,15,39,41,-2,37
12,15,Newcastle,32,16,16,9,9,14,31,40,-9,36
15,16,Southampton,32,17,15,8,10,14,36,51,-15,34
16,17,Burnley,32,16,16,8,6,18,35,60,-25,30
17,18,Cardiff,32,15,17,8,5,19,29,60,-31,29
18,19,Fulham,32,16,16,4,5,23,30,72,-42,17
19,20,Huddersfield,32,16,16,3,5,24,18,60,-42,14
