,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,7,2,71,19,52,79
1,2,Man City,32,15,17,24,3,5,79,22,57,75
2,3,Spurs,34,17,17,23,1,10,62,35,27,70
3,4,Arsenal,33,16,17,19,7,7,69,44,25,64
4,5,Man Utd,32,17,15,19,7,6,63,42,21,64
5,6,Chelsea,33,16,17,18,7,8,53,36,17,61
6,7,Wolves,33,16,17,13,9,11,45,43,2,48
10,8,Everton,34,17,17,13,7,14,50,46,4,46
9,9,Leicester,34,17,17,13,7,14,45,47,-2,46
8,10,West Ham,33,16,17,13,6,14,44,50,-6,45
14,11,Brighton,34,17,17,12,7,15,38,46,-8,43
7,12,Watford,33,17,16,12,7,14,42,51,-9,43
11,13,Bournemouth,34,17,17,12,6,16,49,62,-13,42
12,14,Newcastle,34,17,17,10,8,16,35,45,-10,38
13,15,Crystal Palace,33,17,16,10,6,17,39,46,-7,36
16,16,Burnley,34,17,17,10,6,18,42,64,-22,36
17,17,Cardiff,34,17,17,10,4,20,31,61,-30,34
15,18,Southampton,33,17,16,8,9,16,36,52,-16,33
18,19,Fulham,34,17,17,5,6,23,32,73,-41,21
19,20,Huddersfield,34,17,17,3,6,25,21,62,-41,15
