,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,31,16,15,23,7,1,70,18,52,76
1,2,Man City,31,15,16,24,3,4,79,21,58,75
2,3,Spurs,30,16,14,20,1,9,57,32,25,61
3,4,Arsenal,31,15,16,18,7,6,63,39,24,61
4,5,Man Utd,31,16,15,17,8,6,58,40,18,59
5,6,Chelsea,31,15,16,17,7,7,50,33,17,58
6,7,Wolves,32,16,16,13,9,10,39,36,3,48
7,8,Watford,32,17,15,13,8,11,43,44,-1,47
9,9,Leicester,32,16,16,13,5,14,43,44,-1,44
10,10,Everton,32,16,16,12,7,13,45,43,2,43
8,11,West Ham,32,15,17,12,6,14,42,48,-6,42
14,12,Brighton,32,16,16,11,7,14,40,44,-4,40
11,13,Bournemouth,32,16,16,11,5,16,44,59,-15,38
13,14,Crystal Palace,31,15,16,10,6,15,38,42,-4,36
12,15,Newcastle,31,15,16,9,8,14,31,40,-9,35
15,16,Southampton,32,17,15,7,9,16,36,57,-21,30
16,17,Burnley,32,16,16,8,6,18,35,60,-25,30
17,18,Cardiff,31,15,16,8,4,19,27,59,-32,28
18,19,Fulham,32,16,16,4,6,22,29,70,-41,18
19,20,Huddersfield,32,16,16,3,5,24,19,59,-40,14
