,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,75,22,53,80
1,2,Man City,32,15,17,25,3,4,80,21,59,78
3,3,Arsenal,32,15,17,19,6,7,66,41,25,64
4,4,Man Utd,32,17,15,18,8,6,64,42,22,64
2,5,Spurs,32,17,15,20,2,10,60,37,23,62
5,6,Chelsea,32,16,16,17,7,8,52,36,16,59
6,7,Wolves,33,16,17,12,8,13,41,46,-5,57
7,8,Watford,32,17,15,13,8,11,43,44,-1,48
9,9,Leicester,32,16,16,13,5,14,43,45,-2,45
10,10,Everton,32,16,16,12,7,13,45,43,2,44
8,11,West Ham,32,15,17,12,6,14,42,48,-6,43
14,12,Brighton,32,16,16,12,6,14,36,42,-6,42
13,13,Crystal Palace,32,16,16,11,6,15,40,42,-2,41
12,14,Newcastle,32,16,16,10,8,14,32,40,-8,41
11,15,Bournemouth,32,16,16,11,5,16,45,59,-14,40
15,16,Southampton,33,17,16,7,9,17,35,54,-19,33
16,17,Burnley,32,16,16,9,6,17,36,59,-23,33
17,18,Cardiff,33,16,17,8,5,20,29,62,-33,29
18,19,Fulham,32,16,16,4,6,22,29,70,-41,18
19,20,Huddersfield,32,16,16,3,5,24,19,59,-40,14
