,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,86,21,65,80
0,2,Liverpool,33,17,16,24,7,2,73,21,52,79
3,3,Arsenal,32,15,17,19,7,6,66,40,26,64
5,4,Chelsea,32,16,16,19,6,7,61,36,25,63
2,5,Spurs,32,17,15,20,1,11,58,36,22,61
4,6,Man Utd,32,17,15,18,7,7,61,43,18,61
6,7,Wolves,33,16,17,14,9,10,43,38,5,51
8,8,West Ham,32,15,17,13,6,13,43,47,-4,45
7,9,Watford,32,17,15,12,8,12,44,47,-3,44
9,10,Leicester,33,17,16,12,7,14,41,44,-3,43
10,11,Everton,32,16,16,11,7,14,44,44,0,40
13,12,Crystal Palace,32,16,16,11,6,15,39,42,-3,39
11,13,Bournemouth,33,16,17,11,6,16,44,58,-14,39
15,14,Southampton,33,17,16,9,10,14,41,54,-13,37
12,15,Newcastle,32,16,16,9,8,15,31,42,-11,35
14,16,Brighton,32,16,16,9,7,16,37,52,-15,34
16,17,Burnley,33,17,16,9,6,18,37,62,-25,33
17,18,Cardiff,33,16,17,8,5,20,30,69,-39,29
18,19,Fulham,32,16,16,4,5,23,29,72,-43,17
19,20,Huddersfield,33,16,17,3,6,24,20,60,-40,15
